Year,month,day,time,Temp,rH,VPD
2011,12,22,1300,-0.1,34,0.400183909
2011,12,22,1400,0.2,36,0.396638539
2011,12,22,1500,-0.1,51,0.297106236
2011,12,22,1600,-2.1,63,0.193625016
2011,12,22,1700,-2.1,64.2,0.187345285
2011,12,22,1800,-1.7,56.7,0.233413979
2011,12,22,1900,-2.2,70,0.155831141
2011,12,22,2000,-1.9,65,0.18589724
2011,12,22,2100,-1,59,0.232731484
2011,12,22,2200,-1.4,68.6,0.17306091
2011,12,22,2300,-0.5,63.6,0.214345053
2011,12,23,0,0.1,65,0.215337302
2011,12,23,100,0.2,64,0.223109178
2011,12,23,200,0.7,71.9,0.180592376
2011,12,23,300,0.2,75,0.154936929
2011,12,23,400,0.3,72.4,0.172299903
2011,12,23,500,0,66,0.2076652
2011,12,23,600,-0.1,73,0.163711599
2011,12,23,700,-0.8,75.4,0.14170687
2011,12,23,800,-0.8,67.7,0.186062272
2011,12,23,900,-1.4,79,0.115741373
2011,12,23,1000,-1.8,81,0.101666276
2011,12,23,1100,-2.3,84,0.082494206
2011,12,23,1200,-2.9,89,0.054232588
2011,12,23,1300,-3.5,91.4,0.040534905
2011,12,23,1400,-4,92,0.036312999
2011,12,23,1500,-4.7,92,0.034438192
2011,12,23,1600,-4.2,83,0.076007719
2011,12,23,1700,-5.2,88,0.049728035
2011,12,23,1800,-4.7,85,0.06457161
2011,12,23,1900,-3.7,85,0.069644537
2011,12,23,2000,-2.1,73.4,0.139200687
2011,12,23,2100,-1.2,75,0.139834976
2011,12,23,2200,-0.8,75,0.144011047
2011,12,23,2300,-1.2,80.5,0.109071281
2011,12,24,0,-0.8,76.2,0.137098516
2011,12,24,100,-0.9,78.1,0.125230185
2011,12,24,200,-1.1,79.6,0.114948969
2011,12,24,300,-0.3,76,0.14341037
2011,12,24,400,-0.4,76,0.142365022
2011,12,24,500,-0.5,76,0.141326409
2011,12,24,600,-0.7,77.7,0.129404333
2011,12,24,700,-0.2,69,0.186597384
2011,12,24,800,-0.7,71,0.168283661
2011,12,24,900,-0.7,70,0.174086546
2011,12,24,1000,-0.4,68,0.189820029
2011,12,24,1100,-0.7,63,0.21470674
2011,12,24,1200,-2.6,82,0.090755018
2011,12,24,1300,-2.4,83,0.087000164
2011,12,24,1400,-3.5,83,0.080127138
2011,12,24,1500,-4.3,87,0.057685435
2011,12,24,1600,-4.1,90,0.045049698
2011,12,24,1700,-4.5,87,0.056817965
2011,12,24,1800,-4.2,85.1,0.066618531
2011,12,24,1900,-2.8,74,0.129147884
2011,12,24,2000,-1.9,75,0.132783743
2011,12,24,2100,-0.9,72,0.160111652
2011,12,24,2200,0.1,73.4,0.163656349
2011,12,24,2300,0.4,71.5,0.17921697
2011,12,25,0,0.6,64.1,0.229053686
2011,12,25,100,0.6,65,0.223311393
2011,12,25,200,0.5,70,0.19002518
2011,12,25,300,0.2,79.2,0.128907525
2011,12,25,400,0.2,76.6,0.145020966
2011,12,25,500,0.1,78,0.135354875
2011,12,25,600,-0.1,77.3,0.137639011
2011,12,25,700,-0.4,79,0.124569394
2011,12,25,800,-0.3,77.3,0.135642309
2011,12,25,900,-0.5,79,0.123660607
2011,12,25,1000,-0.6,77,0.134448889
2011,12,25,1100,-0.9,79.4,0.11779643
2011,12,25,1200,-2.7,93,0.035031238
2011,12,25,1300,-3.6,93,0.032746336
2011,12,25,1400,-3.5,94,0.028280166
2011,12,25,1500,-4.5,98,0.008741225
2011,12,25,1600,-4.2,100,0
2011,12,25,1700,-4.2,100,0
2011,12,25,1800,-5,99,0.004207662
2011,12,25,1900,-5.1,97,0.012527175
2011,12,25,2000,-4.4,97,0.013211595
2011,12,25,2100,-3.7,95.8,0.01950047
2011,12,25,2200,-3.9,95.9,0.018751387
2011,12,25,2300,-3.1,97,0.01457095
2011,12,26,0,-2.7,97,0.015013388
2011,12,26,100,-2.4,97,0.01535297
2011,12,26,200,-1.7,93,0.037734361
2011,12,26,300,-0.7,83.5,0.0957476
2011,12,26,400,-0.4,80.1,0.118044331
2011,12,26,500,-0.3,78.9,0.126081617
2011,12,26,600,-0.7,81,0.110254813
2011,12,26,700,-0.5,84,0.094217606
2011,12,26,800,-0.8,87,0.074885744
2011,12,26,900,-1.2,89.7,0.05761201
2011,12,26,1000,-1.7,90.9,0.04905467
2011,12,26,1100,-2.4,93,0.035823597
2011,12,26,1200,-2.9,96,0.019720941
2011,12,26,1300,-3.2,96,0.019282878
2011,12,26,1400,-3.8,98.8,0.005529748
2011,12,26,1500,-5.6,99,0.004019238
2011,12,26,1600,-6.1,97,0.011603904
2011,12,26,1700,-6.1,98,0.007735936
2011,12,26,1800,-5.9,98,0.007855719
2011,12,26,1900,-5.1,96.7,0.013779892
2011,12,26,2000,-3.2,97,0.014462159
2011,12,26,2100,-1.9,92,0.042490798
2011,12,26,2200,-0.9,86,0.080055826
2011,12,26,2300,-0.2,84.3,0.094502546
2011,12,27,0,0.1, ,#VALUE!
2011,12,27,100,0.2,78.3,0.134485255
2011,12,27,200,0.5,80.9,0.120982698
2011,12,27,300,0.7,79.2,0.133676919
2011,12,27,400,0.6,84,0.102085208
2011,12,27,500,0.5,83,0.107680935
2011,12,27,600,0.8,84,0.103576361
2011,12,27,700,0.1,86,0.086134921
2011,12,27,800,0,88.5,0.0702397
2011,12,27,900,-1.3,93,0.038866191
2011,12,27,1000,-2.5,100,0
2011,12,27,1100,-2.6,100,0
2011,12,27,1200,-2.6,100,0
2011,12,27,1300,-3,99.6,0.001957395
2011,12,27,1400,-3.2,100,0
2011,12,27,1500,-3.4,100,0
2011,12,27,1600,-3.5,100,0
2011,12,27,1700,-3.3,99.6,0.001913878
2011,12,27,1800,-3.5,99,0.004713361
2011,12,27,1900,-3.5,99,0.004713361
2011,12,27,2000,-3.1,99,0.004856983
2011,12,27,2100,-3.3,99,0.004784696
2011,12,27,2200,-3,98.8,0.005872186
2011,12,27,2300,-3.1,98.8,0.00582838
2011,12,28,0,-2.8,98,0.009934453
2011,12,28,100,-2.7,97.1,0.014512941
2011,12,28,200,-2.8,96.6,0.016888569
2011,12,28,300,-2.4,95.7,0.022005924
2011,12,28,400,-1.9,93,0.037179448
2011,12,28,500,-2,90,0.052721008
2011,12,28,600,-1.6,89.1,0.05919409
2011,12,28,700,-1.5,86.1,0.076046069
2011,12,28,800,-1.5,89.4,0.057991967
2011,12,28,900,-1.6,89,0.059737155
2011,12,28,1000,-1.4,88,0.066137928
2011,12,28,1100,-1.3,89.3,0.05940975
2011,12,28,1200,-1.5,90,0.054709402
2011,12,28,1300,-2.2,92.4,0.039477222
2011,12,28,1400,-2.1,92,0.041864868
2011,12,28,1500,-3.1,93,0.033998883
2011,12,28,1600,-2.3,92.8,0.037122393
2011,12,28,1700,-1.6,88,0.065167805
2011,12,28,1800,-1.2,88,0.067120789
2011,12,28,1900,-1.4,87.4,0.069444824
2011,12,28,2000,-1.9,87.5,0.066391872
2011,12,28,2100,-2.1,88,0.062797302
2011,12,28,2200,-1.8,84,0.085613706
2011,12,28,2300,-2.2,85.2,0.076876696
2011,12,29,0, , ,#VALUE!
2011,12,29,100,-1.7,80,0.107812461
2011,12,29,200,-1.6,81,0.103182358
2011,12,29,300,-2,84,0.084353613
2011,12,29,400,-2.5,87.9,0.061464084
2011,12,29,500,-2.5,88,0.060956116
2011,12,29,600,-2.3,85.6,0.074244786
2011,12,29,700,-2.1,85,0.078496628
2011,12,29,800,-1.8,84,0.085613706
2011,12,29,900,-2,86,0.073809412
2011,12,29,1000,-1.9,85,0.079670246
2011,12,29,1100,-2.1,84.2,0.082683115
2011,12,29,1200,-2.1,88,0.062797302
2011,12,29,1300,-2.4,92,0.040941254
2011,12,29,1400,-3,92,0.039147904
2011,12,29,1500,-3,93,0.034254416
2011,12,29,1600,-2.9,91.3,0.042893047
2011,12,29,1700,-2.9,89.9,0.049795376
2011,12,29,1800,-3.7,94,0.027857815
2011,12,29,1900,-3.4,91,0.042740188
2011,12,29,2000,-1.7,85,0.080859346
2011,12,29,2100,-0.9,85.6,0.082343136
2011,12,29,2200,0.2,80.5,0.120850805
2011,12,29,2300,0,84,0.0977248
2011,12,30,0,0.4,84.1,0.099984204
2011,12,30,100,0.4,84,0.100613036
2011,12,30,200,1.1,78,0.145542561
2011,12,30,300,0.4,89,0.069171462
2011,12,30,400,1.2,88,0.079962334
2011,12,30,500, ,44.8,#VALUE!
2011,12,30,600,0.8,87.9,0.078329623
2011,12,30,700,0.6,78,0.140367162
2011,12,30,800,-0.4,87,0.077114387
2011,12,30,900,0.7,67.9,0.206299476
2011,12,30,1000,0,71.5,0.1740723
2011,12,30,1100,-0.6,76,0.140294493
2011,12,30,1200,-0.5,72,0.16488081
2011,12,30,1300,-3.3,83,0.081339824
2011,12,30,1400,-0.1,62.1,0.229802578
2011,12,30,1500,-2.1,70.9,0.152283458
2011,12,30,1600,-3.4,80,0.094978196
2011,12,30,1700,-2.2,67,0.171414255
2011,12,30,1800,-1.2,58,0.23492276
2011,12,30,1900,-0.5,64.9,0.206689872
2011,12,30,2000,-1,72.4,0.156668023
2011,12,30,2100,0.2,71.5,0.176628099
2011,12,30,2200,-0.1,80,0.121267851
2011,12,30,2300,0.7,74,0.167096149
2011,12,31,0,1.7,64.2,0.247304349
2011,12,31,100,2.6,56,0.324186574
2011,12,31,200,2.2,64.9,0.251324121
2011,12,31,300,2.5,64.5,0.25969932
2011,12,31,400,2.6,59.2,0.300609368
2011,12,31,500,1.6,77,0.157744044
2011,12,31,600,2.2,58,0.300729718
2011,12,31,700,3.1,43.4,0.432134588
2011,12,31,800,1.7,57.7,0.292205977
2011,12,31,900,0.8,70,0.194205676
2011,12,31,1000,0.1,74,0.159964853
2011,12,31,1100,0.2,64,0.223109178
2011,12,31,1200,-3.1,80.8,0.093254078
2011,12,31,1300,-4,83.7,0.073987735
2011,12,31,1400,-4.5,82.9,0.074737477
2011,12,31,1500,-3.9,82,0.08232316
2011,12,31,1600,-4.2,88,0.053652508
2011,12,31,1700,-4.5,94.1,0.025786615
2011,12,31,1800,-3.9,94.8,0.023782246
2011,12,31,1900,-2.5,90.7,0.04724099
2011,12,31,2000,-2.3,90,0.051558879
2011,12,31,2100,-2.7,93,0.035031238
2011,12,31,2200,-2.6,92.8,0.036302007
2011,12,31,2300,-2.9, ,#VALUE!
2012,1,1,0000,-2.6,92.1,0.039831369
2012,1,1,0100,-2.7,94,0.030026775
2012,1,1,0200,-2.7,92,0.040035701
2012,1,1,0300,-2.4,90.9,0.046570676
2012,1,1,0400,-2.5,90.3,0.049272861
2012,1,1,0500,-2.4,87,0.066529537
2012,1,1,0600,-2.7,88,0.060053551
2012,1,1,0700,-2.9,92.2,0.038455835
2012,1,1,0800,-3.1,93,0.033998883
2012,1,1,0900,-3,92,0.039147904
2012,1,1,1000,-3.3,93,0.033492869
2012,1,1,1100,-3.2,92,0.038565756
2012,1,1,1200,-3.5,92.8,0.0339362
2012,1,1,1300,-3.6,93,0.032746336
2012,1,1,1400,-3.5,93,0.032993528
2012,1,1,1500,-3.6,92,0.037424384
2012,1,1,1600,-3.6,92,0.037424384
2012,1,1,1700,-3.7,91,0.041786722
2012,1,1,1800,-3.7,90,0.046429691
2012,1,1,1900,-3.3,87,0.062201042
2012,1,1,2000,-3.4,84.6,0.073133211
2012,1,1,2100,-2.9,81.5,0.091209352
2012,1,1,2200,-2.8,81,0.0943773
2012,1,1,2300,-2.8,83,0.084442847
2012,1,2,0000,-2.6,81,0.095796964
2012,1,2,0100,-1.9,76.9,0.122692179
2012,1,2,0200,-1.9,79,0.111538344
2012,1,2,0300,-1.9,81,0.100915645
2012,1,2,0400,-1.6,79,0.114043659
2012,1,2,0500,-1.5,81,0.103947865
2012,1,2,0600,-1.7,79,0.113203084
2012,1,2,0700,-1.9,78.1,0.116318559
2012,1,2,0800,-1.9,78,0.116849694
2012,1,2,0900,-1.9,76,0.127472393
2012,1,2,1000,-2.1,74,0.136060822
2012,1,2,1100,-2,72,0.147618823
2012,1,2,1200,-2,75,0.131802521
2012,1,2,1300,-2.4,81,0.097235478
2012,1,2,1400,-2.4,83,0.087000164
2012,1,2,1500,-2.4,85,0.076764851
2012,1,2,1600,-2.4,77.8,0.113611979
2012,1,2,1700,-2.2,76,0.124664913
2012,1,2,1800,-2.1,71.9,0.14705035
2012,1,2,1900,-1.9,69,0.164651841
2012,1,2,2000,-1.8,67,0.176578269
2012,1,2,2100,-1.5,67.4,0.178352652
2012,1,2,2200,-1.4,67,0.181879301
2012,1,2,2300,-1.4,68.9,0.171407462
2012,1,3,0000,-0.7,71,0.168283661
2012,1,3,0100,-0.2,63.5,0.219703372
2012,1,3,0200,0.2,63,0.229306655
2012,1,3,0300,0,62,0.2320964
2012,1,3,0400,-0.1,59.8,0.243748381
2012,1,3,0500,-0.6,65,0.204596135
2012,1,3,0600,0,61.8,0.23331796
2012,1,3,0700,-0.4,59,0.243206913
2012,1,3,0800,-1.1,79,0.118329822
2012,1,3,0900,-1.1,77.8,0.125091526
2012,1,3,1000,-1.3,70,0.166569392
2012,1,3,1100,-1.5,72.4,0.150997951
2012,1,3,1200,-2.5,92,0.040637411
2012,1,3,1300,-2.8,94,0.029803358
2012,1,3,1400,-3,96,0.019573952
2012,1,3,1500,-3.2,96,0.019282878
2012,1,3,1600,-3,94.6,0.026424835
2012,1,3,1700,-3.1,96,0.019427933
2012,1,3,1800,-2.8,95,0.024836132
2012,1,3,1900,-2.8,95.5,0.022352518
2012,1,3,2000,-2.5,93,0.035557735
2012,1,3,2100,-2.6,92.4,0.038318786
2012,1,3,2200,-2.6,91,0.045377509
2012,1,3,2300,-2.1,91.3,0.045528044
2012,1,4,0000,-2.1,92,0.041864868
2012,1,4,0100,-1.3,79,0.116598574
2012,1,4,0200,-0.8,76,0.138250605
2012,1,4,0300,-1.3,81.9,0.100496866
2012,1,4,0400,-1.7,86.2,0.074390598
2012,1,4,0500,-1.6,,0.543065045
2012,1,4,0600,-2.2,93,0.0363606
2012,1,4,0700,-2.3,92,0.041247103
2012,1,4,0800,-2.2,90.8,0.047788217
2012,1,4,0900,-2,89.2,0.056938689
2012,1,4,1000,-2.3,88,0.061870655
2012,1,4,1100,-2.4,87,0.066529537
2012,1,4,1200,-2.2,86,0.072721199
2012,1,4,1300,-2.3,85,0.077338319
2012,1,4,1400,-4.5,91.1,0.038898453
2012,1,4,1500,-2.6,83,0.085713073
2012,1,4,1600,-4.1,90,0.045049698
2012,1,4,1700,-3.4,81.8,0.086430158
2012,1,4,1800,-1.8,60,0.214034266
2012,1,4,1900,-2.6,82.3,0.089242435
2012,1,4,2000,-1.6,69,0.168350164
2012,1,4,2100,-1.6,72.7,0.148256757
2012,1,4,2200,-1.3,77.5,0.124927044
2012,1,4,2300,-1.4,74,0.143298843
2012,1,5,0000,-0.9,74.5,0.145815969
2012,1,5,0100,0,68.3,0.19361726
2012,1,5,0200,1.2,62,0.253214056
2012,1,5,0300,0.5,63.3,0.232464137
2012,1,5,0400,0,66,0.2076652
2012,1,5,0500,-0.5,63,0.217878213
2012,1,5,0600,-0.5,59,0.241432615
2012,1,5,0700,-0.7,62.6,0.217027894
2012,1,5,0800,-1,66,0.19299684
2012,1,5,0900,-1.9,78,0.116849694
2012,1,5,1000,-2.6,85,0.075629182
2012,1,5,1100,-2.8,85,0.074508395
2012,1,5,1200,-2.9,68.6,0.154809387
2012,1,5,1300,-3.7,68,0.148575012
2012,1,5,1400,-3.3,57,0.205741907
2012,1,5,1500,-5.8,78,0.087078476
2012,1,5,1600,-7,84,0.057733574
2012,1,5,1700,-5.6,80,0.080384762
2012,1,5,1800,-4.4,78,0.096885032
2012,1,5,1900,-4.9,77.3,0.096243795
2012,1,5,2000,-2.7,65,0.17515619
2012,1,5,2100,-2.3,64,0.185611964
2012,1,5,2200,-1.7,61.3,0.208617113
2012,1,5,2300,-1.1,64,0.202851123
2012,1,6,0000,-1.4,64.4,0.196209185
2012,1,6,0100,-1,68.1,0.181076447
2012,1,6,0200,-0.9,65.5,0.197280429
2012,1,6,0300,-0.8,59.3,0.234449984
2012,1,6,0400,-0.2,65,0.210674466
2012,1,6,0500,-0.5,62,0.223766813
2012,1,6,0600,-1.1,68.6,0.176931257
2012,1,6,0700,-1.8,78,0.117718846
2012,1,6,0800,-2,76,0.12653042
2012,1,6,0900,-2.3,77,0.118585422
2012,1,6,1000,-2.4,79,0.107470791
2012,1,6,1100,-3.7,72,0.130003136
2012,1,6,1200,-4.9,76.9,0.097939721
2012,1,6,1300,-3.8,86,0.064513725
2012,1,6,1400,-6.9,87,0.047273344
2012,1,6,1500,-8.1,88,0.039745103
2012,1,6,1600,-7.5,82,0.062476094
2012,1,6,1700,-7.5,79.4,0.071500419
2012,1,6,1800,-6.5,77,0.086263942
2012,1,6,1900,-6.1,74,0.100567164
2012,1,6,2000,-3.3,57,0.205741907
2012,1,6,2100,-2.6,59,0.206719764
2012,1,6,2200,-2.7,63.9,0.180661099
2012,1,6,2300,-1.8,60,0.214034266
2012,1,7,0000,-1.3,63,0.205435583
2012,1,7,0100,-1.3,69.5,0.169345548
2012,1,7,0200,-1.4,70.7,0.161486773
2012,1,7,0300,-1.7,67,0.177890561
2012,1,7,0400,-1,70.3,0.168588416
2012,1,7,0500,-1.9,67.4,0.173150001
2012,1,7,0600,-2.9,55.2,0.220874539
2012,1,7,0700,-1.7,60.9,0.210773362
2012,1,7,0800,-2.5,71,0.147310615
2012,1,7,0900,-1.2,68,0.178988769
2012,1,7,1000,-2,75.8,0.12758484
2012,1,7,1100,-3.6,79.4,0.096367788
2012,1,7,1200,-3.1,76,0.116567598
2012,1,7,1300,-5.1,81,0.079338774
2012,1,7,1400,-3.3,77,0.110047997
2012,1,7,1500,-5.3,80,0.082249888
2012,1,7,1600,-7.1,84.5,0.055497405
2012,1,7,1700,-6.7,83,0.062782997
2012,1,7,1800,-5.8,80,0.079162251
2012,1,7,1900,-3.1,64,0.174851397
2012,1,7,2000,-1.4,53.8,0.254631021
2012,1,7,2100,-1.4,65.2,0.19179999
2012,1,7,2200,-0.9,72,0.160111652
2012,1,7,2300,-0.8,70,0.172813256
2012,1,8,0000,-1.2,72,0.156615173
2012,1,8,0100,-0.5,66.5,0.197268112
2012,1,8,0200,0.5,59,0.259701079
2012,1,8,0300,0.5,52,0.304040288
2012,1,8,0400,0.6,42.9,0.364316587
2012,1,8,0500,0.7,41.8,0.374038302
2012,1,8,0600,0.9,41,0.384713629
2012,1,8,0700,0.9,42,0.378193059
2012,1,8,0800,0.5,46,0.342045324
2012,1,8,0900,0.1,53.4,0.286706236
2012,1,8,1000,-2.7,71,0.145129415
2012,1,8,1100,-2.8,72,0.139082337
2012,1,8,1200,-3.8,77,0.105986834
2012,1,8,1300,-6.5,81,0.071261517
2012,1,8,1400,-6.5,84.6,0.057759335
2012,1,8,1500,-7.4,86,0.048972105
2012,1,8,1600,-6.9,81,0.06909181
2012,1,8,1700,-7.5,79,0.072888777
2012,1,8,1800,-5.6,55.2,0.180061867
2012,1,8,1900,-4.8,54.9,0.192675547
2012,1,8,2000,-3.1,49,0.247706146
2012,1,8,2100,-0.7,47,0.307552898
2012,1,8,2200,-0.5,45,0.323873019
2012,1,8,2300,-0.3,52.9,0.281442852
2012,1,9,0000,1.3,43.5,0.379216198
2012,1,9,0100,1.1,47,0.35062526
2012,1,9,0200,1.6,42.7,0.392988422
2012,1,9,0300,0.5,51,0.31037446
2012,1,9,0400,0.5,59,0.259701079
2012,1,9,0500,0.8,43,0.368990785
2012,1,9,0600,0.6,64,0.229691719
2012,1,9,0700,0.3,58,0.262195504
2012,1,9,0800,0.8,53,0.30425556
2012,1,9,0900,0.8,47,0.343096695
2012,1,9,1000,1.1,57,0.284469551
2012,1,9,1100,-2,63,0.195067731
2012,1,9,1200,-2.6,67.7,0.162854839
2012,1,9,1300,-4,68,0.145251996
2012,1,9,1400,-4.3,66,0.1508696
2012,1,9,1500,,55,0.274851
2012,1,9,1600,-3.2,55.3,0.215486163
2012,1,9,1700,-3.4,56.8,0.205152904
2012,1,9,1800,-4.2,64,0.160957523
2012,1,9,1900,-1.4,48,0.286597686
2012,1,9,2000,-1,62.9,0.210593611
2012,1,9,2100,-0.3,75,0.149385802
2012,1,9,2200,-1,78.3,0.123177395
2012,1,9,2300,-0.3,79,0.125484074
2012,1,10,0000,-0.2,81.2,0.113162285
2012,1,10,0100,0.6,75,0.159508138
2012,1,10,0200,1,79.4,0.135299129
2012,1,10,0300,0.9,79.8,0.131715514
2012,1,10,0400,1.2,76,0.159924667
2012,1,10,0500,0.8,73,0.174785109
2012,1,10,0600,1,68,0.210173405
2012,1,10,0700,1.4,62,0.256893778
2012,1,10,0800,1,56.9,0.283077305
2012,1,10,0900,0.2,74,0.161134406
2012,1,10,1000,-1,83,0.09649842
2012,1,10,1100,-0.7,77,0.133466352
2012,1,10,1200,-0.9,82,0.102928919
2012,1,10,1300,-0.1,69,0.18796517
2012,1,10,1400,-1.2,81,0.106274582
2012,1,10,1500,-0.4,70,0.177956278
2012,1,10,1600,-1,79,0.119203931
2012,1,10,1700,-1.1,85.8,0.080013498
2012,1,10,1800,-1,89.2,0.061304879
2012,1,10,1900,-1.3,89,0.061075444
2012,1,10,2000,-1.8,89.3,0.057254166
2012,1,10,2100,-0.6,85,0.087684058
2012,1,10,2200,-0.6,86.6,0.078331092
2012,1,10,2300,-0.2,83.5,0.099317963
2012,1,11,0000,0.7,77,0.147815824
2012,1,11,0100,1,78.7,0.139896673
2012,1,11,0200,1.2,75.3,0.164589137
2012,1,11,0300,1.1,82,0.119080277
2012,1,11,0400,1.2,85,0.099952917
2012,1,11,0500,0.9,86.8,0.086071524
2012,1,11,0600,0,92,0.0488624
2012,1,11,0700,-0.3,93.6,0.038242765
2012,1,11,0800,0.1,89,0.067677438
2012,1,11,0900,-0.4,93,0.041523131
2012,1,11,1000,-1.4,92.7,0.040233906
2012,1,11,1100,-2,93.9,0.032159815
2012,1,11,1200,-1.4,92,0.044091952
2012,1,11,1300,-1.5,94,0.032825641
2012,1,11,1400,-1.7,92,0.043124985
2012,1,11,1500,-1.7,93.7,0.033960925
2012,1,11,1600,-1.9,94.3,0.030274693
2012,1,11,1700,-2.2,95,0.025971857
2012,1,11,1800,-2,95,0.026360504
2012,1,11,1900,-1.6,94,0.032583903
2012,1,11,2000,-1.7,93.4,0.035578112
2012,1,11,2100,-1.8,94.4,0.029964797
2012,1,11,2200,-1.7,93,0.037734361
2012,1,11,2300,-1.6,92.3,0.041816008
2012,1,12,0000,-1.4,92,0.044091952
2012,1,12,0100,-1.2,89.7,0.05761201
2012,1,12,0200,-1.3,90.8,0.05108128
2012,1,12,0300,-1.3,90,0.055523131
2012,1,12,0400,-1.2,93,0.039153793
2012,1,12,0500,-1.5,96.2,0.020789573
2012,1,12,0600,-1.3,93,0.038866191
2012,1,12,0700,-1.5,94,0.032825641
2012,1,12,0800,-1,92,0.045411021
2012,1,12,0900,-1.2,94,0.033560394
2012,1,12,1000,-1,91.6,0.047681572
2012,1,12,1100,-1.4,94,0.033068964
2012,1,12,1200,-1.2,96,0.022373596
2012,1,12,1300,-0.7,87,0.075437503
2012,1,12,1400,-0.3,85,0.089631481
2012,1,12,1500,0,82.4,0.10749728
2012,1,12,1600,-0.1,87,0.078824103
2012,1,12,1700,0,87,0.0794014
2012,1,12,1800,0.1,87,0.079982426
2012,1,12,1900,1,82.1,0.117565748
2012,1,12,2000,1.8,66,0.236563966
2012,1,12,2100,0.3,89.6,0.064924601
2012,1,12,2200,0.7,83,0.109255174
2012,1,12,2300,0.5,83.7,0.103247014
2012,1,13,0000,1.7,74.5,0.176152539
2012,1,13,0100,1.3,72.2,0.186587793
2012,1,13,0200,1,75,0.164197973
2012,1,13,0300,2.2,71.4,0.204782617
2012,1,13,0400,1.1,75,0.165389274
2012,1,13,0500,0.5,73.9,0.165321906
2012,1,13,0600,0,76,0.1465872
2012,1,13,0700,0,73,0.1649106
2012,1,13,0800,0.2,74.9,0.155556677
2012,1,13,0900,-0.2,78,0.13242395
2012,1,13,1000,-0.8,84,0.09216707
2012,1,13,1100,-1.1,81,0.107060315
2012,1,13,1200,-0.6,79,0.122757681
2012,1,13,1300,-1.1,88.5,0.064799664
2012,1,13,1400,-0.7,78,0.127663467
2012,1,13,1500,-0.7,86,0.081240388
2012,1,13,1600,-1.3,88,0.066627757
2012,1,13,1700,-0.5,75.9,0.141915269
2012,1,13,1800,-0.7,82,0.104451928
2012,1,13,1900,-0.4,84,0.094910015
2012,1,13,2000,-0.2,84,0.096308327
2012,1,13,2100,-0.1,84.3,0.095195263
2012,1,13,2200,0,90.4,0.05863488
2012,1,13,2300,0.2,87,0.080567203
2012,1,14,0000,0,87.4,0.07695828
2012,1,14,0100,1.1,76.9,0.152819689
2012,1,14,0200,1.3,80,0.134235822
2012,1,14,0300,0.4,86,0.088036406
2012,1,14,0400,0.3,86.7,0.083028576
2012,1,14,0500,0.7,81.6,0.118252659
2012,1,14,0600,0.6,81,0.121226185
2012,1,14,0700,0.8,80,0.129470451
2012,1,14,0800,0,89.7,0.06291034
2012,1,14,0900,0,87.3,0.07756906
2012,1,14,1000,-0.3,89.5,0.062742037
2012,1,14,1100,-0.7,92,0.046423079
2012,1,14,1200,-0.8,93,0.040323093
2012,1,14,1300,-0.9,90.2,0.056039078
2012,1,14,1400,-0.8,90,0.057604419
2012,1,14,1500,-0.8,88.6,0.065669037
2012,1,14,1600,-1,91,0.051087399
2012,1,14,1700,-0.5,88,0.070663204
2012,1,14,1800,-0.9,90,0.057182733
2012,1,14,1900,-0.7,93.7,0.036558175
2012,1,14,2000,-0.1,86.8,0.080036782
2012,1,14,2100,-0.1,88,0.072760711
2012,1,14,2200,0,79.7,0.12398834
2012,1,14,2300,0.5,80.7,0.122249532
2012,1,15,0000,1.2,80.5,0.129938792
2012,1,15,0100,0.8,80,0.129470451
2012,1,15,0200,0.8,81,0.122996928
2012,1,15,0300,0.1,86.7,0.081828175
2012,1,15,0400,0.1,84,0.098439909
2012,1,15,0500,-0.7,88,0.069634618
2012,1,15,0600,-0.7,89,0.063831734
2012,1,15,0700,-0.3,83.6,0.097997086
2012,1,15,0800,-0.5,83,0.100106206
2012,1,15,0900,-0.6,79,0.122757681
2012,1,15,1000,-0.4,77,0.136433146
2012,1,15,1100,-1.3,93.9,0.03386911
2012,1,15,1200,-1.5,95.1,0.026807607
2012,1,15,1300,-1.4,94,0.033068964
2012,1,15,1400,-1.3,91,0.049970818
2012,1,15,1500,-1.2,89,0.061527389
2012,1,15,1600,-1.4,86.2,0.076058617
2012,1,15,1700,-1,85.8,0.080604563
2012,1,15,1800,-0.8,81,0.109448395
2012,1,15,1900,-0.4,81,0.112705642
2012,1,15,2000,0.4,71.4,0.179845801
2012,1,15,2100,1.2,69,0.206569362
2012,1,15,2200,1,71.2,0.189156064
2012,1,15,2300,1.2,64,0.239887001
2012,1,16,0000,1.6,66,0.233186847
2012,1,16,0100,1.5,64.5,0.241728157
2012,1,16,0200,2.1,60,0.284365337
2012,1,16,0300,2.1,61.7,0.27227981
2012,1,16,0400,2,64,0.254100864
2012,1,16,0500,2.4,44,0.406750389
2012,1,16,0600,2.6,53.2,0.344816629
2012,1,16,0700,2.8,40,0.448420571
2012,1,16,0800,2.1,45.1,0.390291425
2012,1,16,0900,-0.6,76,0.140294493
2012,1,16,1000,1.8,53,0.327014894
2012,1,16,1100,1.2,51,0.326512862
2012,1,16,1200,0,67,0.2015574
2012,1,16,1300,-0.1,68.5,0.190996866
2012,1,16,1400,0.1,70,0.18457483
2012,1,16,1500,0.7,70,0.192803248
2012,1,16,1600,-0.3,76,0.14341037
2012,1,16,1700,-0.1,70,0.181901777
2012,1,16,1800,0.1,68.7,0.192573073
